"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","word","type","question_order"
"true","3399","fullscreen","0","null","4419","pxwveo7l5kd","hedgehog","","","","",""
"","9809","html-keyboard-response","1","2.0.0","14230","pxwveo7l5kd","hedgehog","Welcome to the Fasle Recall Experiment.<p>You will see and listen to 6 lists of 12-words one at a time. Try to remember as many as you can.</p><p>After the list, you’ll be asked to complete a recognition test.</p><p>Press any key to begin.</p>"," ","","",""
"","3894","survey-text","2","2.0.0","18128","pxwveo7l5kd","hedgehog","","{""participant_id"":""hedgehog""}","","",""
"","null","html-keyboard-response","3","2.0.0","20137","pxwveo7l5kd","hedgehog","<h3>List 1 </h3>","null","","",""
"","null","html-keyboard-response","4","2.0.0","21139","pxwveo7l5kd","hedgehog","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","5","2.0.0","22654","pxwveo7l5kd","hedgehog","<p>warm</p>","null","","",""
"","null","html-keyboard-response","6","2.0.0","23658","pxwveo7l5kd","hedgehog","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","7","2.0.0","25171","pxwveo7l5kd","hedgehog","<p>freeze</p>","null","","",""
"","null","html-keyboard-response","8","2.0.0","26173","pxwveo7l5kd","hedgehog","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","9","2.0.0","27680","pxwveo7l5kd","hedgehog","<p>wet</p>","null","","",""
"","null","html-keyboard-response","10","2.0.0","28695","pxwveo7l5kd","hedgehog","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","11","2.0.0","30204","pxwveo7l5kd","hedgehog","<p>snow</p>","null","","",""
"","null","html-keyboard-response","12","2.0.0","31214","pxwveo7l5kd","hedgehog","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","13","2.0.0","32732","pxwveo7l5kd","hedgehog","<p>heat</p>","null","","",""
"","null","html-keyboard-response","14","2.0.0","33744","pxwveo7l5kd","hedgehog","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","15","2.0.0","35251","pxwveo7l5kd","hedgehog","<p>weather</p>","null","","",""
"","null","html-keyboard-response","16","2.0.0","36263","pxwveo7l5kd","hedgehog","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","17","2.0.0","37777","pxwveo7l5kd","hedgehog","<p>frigid</p>","null","","",""
"","null","html-keyboard-response","18","2.0.0","38791","pxwveo7l5kd","hedgehog","<div style=""font-size:60px;"">+</div>","null","","",""
