"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","word","type","question_order"
"true","1406","fullscreen","0","null","2410","pwelb1urva9","cheetah","","","","",""
"","475029","html-keyboard-response","1","2.0.0","477441","pwelb1urva9","cheetah","Welcome to the Fasle Recall Experiment.<p>You will see and listen to 6 lists of 12-words one at a time. Try to remember as many as you can.</p><p>After the list, you’ll be asked to complete a recognition test.</p><p>Press any key to begin.</p>"," ","","",""
"","2275","survey-text","2","2.0.0","479724","pwelb1urva9","cheetah","","{""participant_id"":""cheetah""}","","",""
"","null","html-keyboard-response","3","2.0.0","481727","pwelb1urva9","cheetah","<h3>List 1 </h3>","null","","",""
"","null","html-keyboard-response","4","2.0.0","482730","pwelb1urva9","cheetah","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","5","2.0.0","484234","pwelb1urva9","cheetah","<p>cat</p>","null","","",""
"","null","html-keyboard-response","6","2.0.0","485236","pwelb1urva9","cheetah","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","7","2.0.0","486739","pwelb1urva9","cheetah","<p>funeral</p>","null","","",""
"","null","html-keyboard-response","8","2.0.0","487743","pwelb1urva9","cheetah","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","9","2.0.0","489244","pwelb1urva9","cheetah","<p>color</p>","null","","",""
"","null","html-keyboard-response","10","2.0.0","490247","pwelb1urva9","cheetah","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","11","2.0.0","491750","pwelb1urva9","cheetah","<p>bottom</p>","null","","",""
"","null","html-keyboard-response","12","2.0.0","492753","pwelb1urva9","cheetah","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","13","2.0.0","494255","pwelb1urva9","cheetah","<p>death</p>","null","","",""
"","null","html-keyboard-response","14","2.0.0","495258","pwelb1urva9","cheetah","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","15","2.0.0","496760","pwelb1urva9","cheetah","<p>night</p>","null","","",""
"","null","html-keyboard-response","16","2.0.0","497763","pwelb1urva9","cheetah","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","17","2.0.0","499264","pwelb1urva9","cheetah","<p>grief</p>","null","","",""
