"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","word","type","question_order"
"true","856","fullscreen","0","null","1861","phumhep7blt","dolphin","","","","",""
"","5475","html-keyboard-response","1","2.0.0","7338","phumhep7blt","dolphin","Welcome to the Fasle Recall Experiment.<p>You will see and listen to 6 lists of 12-words one at a time. Try to remember as many as you can.</p><p>After the list, you’ll be asked to complete a recognition test.</p><p>Press any key to begin.</p>"," ","","",""
"","2182","survey-text","2","2.0.0","9526","phumhep7blt","dolphin","","{""participant_id"":""dolphin""}","","",""
"","null","html-keyboard-response","3","2.0.0","11529","phumhep7blt","dolphin","<h3>List 1 </h3>","null","","",""
"","null","html-keyboard-response","4","2.0.0","12531","phumhep7blt","dolphin","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","5","2.0.0","14034","phumhep7blt","dolphin","<p>wet</p>","null","","",""
"","null","html-keyboard-response","6","2.0.0","15037","phumhep7blt","dolphin","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","7","2.0.0","16540","phumhep7blt","dolphin","<p>chilly</p>","null","","",""
"","null","html-keyboard-response","8","2.0.0","17542","phumhep7blt","dolphin","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","9","2.0.0","19045","phumhep7blt","dolphin","<p>air</p>","null","","",""
"","null","html-keyboard-response","10","2.0.0","20048","phumhep7blt","dolphin","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","11","2.0.0","21551","phumhep7blt","dolphin","<p>warm</p>","null","","",""
"","null","html-keyboard-response","12","2.0.0","22554","phumhep7blt","dolphin","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","13","2.0.0","24057","phumhep7blt","dolphin","<p>ice</p>","null","","",""
"","null","html-keyboard-response","14","2.0.0","25059","phumhep7blt","dolphin","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","15","2.0.0","26561","phumhep7blt","dolphin","<p>snow</p>","null","","",""
"","null","html-keyboard-response","16","2.0.0","27564","phumhep7blt","dolphin","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","17","2.0.0","29067","phumhep7blt","dolphin","<p>weather</p>","null","","",""
"","null","html-keyboard-response","18","2.0.0","30069","phumhep7blt","dolphin","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","19","2.0.0","31572","phumhep7blt","dolphin","<p>hot</p>","null","","",""
"","null","html-keyboard-response","20","2.0.0","32575","phumhep7blt","dolphin","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","21","2.0.0","34078","phumhep7blt","dolphin","<p>frigid</p>","null","","",""
