"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","word","type","question_order"
"true","931","fullscreen","0","null","1943","pgqgaauvgox","gazelle","","","","",""
"","1686","html-keyboard-response","1","2.0.0","3630","pgqgaauvgox","gazelle","Welcome to the Fasle Recall Experiment.<p>You will see and listen to 6 lists of 12-words one at a time. Try to remember as many as you can.</p><p>After the list, you’ll be asked to complete a recognition test.</p><p>Press any key to begin.</p>"," ","","",""
"","1624","survey-text","2","2.0.0","5256","pgqgaauvgox","gazelle","","{""participant_id"":""gazelle""}","","",""
"","null","html-keyboard-response","3","2.0.0","7265","pgqgaauvgox","gazelle","<h3>List 1 </h3>","null","","",""
"","null","html-keyboard-response","4","2.0.0","8272","pgqgaauvgox","gazelle","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","5","2.0.0","9779","pgqgaauvgox","gazelle","<p>health</p>","null","","",""
"","null","html-keyboard-response","6","2.0.0","10790","pgqgaauvgox","gazelle","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","7","2.0.0","12298","pgqgaauvgox","gazelle","<p>ill</p>","null","","",""
"","null","html-keyboard-response","8","2.0.0","13313","pgqgaauvgox","gazelle","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","9","2.0.0","14826","pgqgaauvgox","gazelle","<p>hospital</p>","null","","",""
"","null","html-keyboard-response","10","2.0.0","15841","pgqgaauvgox","gazelle","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","11","2.0.0","17343","pgqgaauvgox","gazelle","<p>physician</p>","null","","",""
"","null","html-keyboard-response","12","2.0.0","18356","pgqgaauvgox","gazelle","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","13","2.0.0","19857","pgqgaauvgox","gazelle","<p>sick</p>","null","","",""
"","null","html-keyboard-response","14","2.0.0","20872","pgqgaauvgox","gazelle","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","15","2.0.0","22386","pgqgaauvgox","gazelle","<p>dentist</p>","null","","",""
"","null","html-keyboard-response","16","2.0.0","23403","pgqgaauvgox","gazelle","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","17","2.0.0","24918","pgqgaauvgox","gazelle","<p>office</p>","null","","",""
"","null","html-keyboard-response","18","2.0.0","25920","pgqgaauvgox","gazelle","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","19","2.0.0","27432","pgqgaauvgox","gazelle","<p>medicine</p>","null","","",""
