"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","stimulus","response","word","type","question_order"
"true","11676","fullscreen","0","null","12684","pc76budfn8f","pelican","","","","",""
"","49886","html-keyboard-response","1","2.0.0","62571","pc76budfn8f","pelican","Welcome to the Fasle Recall Experiment.<p>You will see and listen to 6 lists of 12-words one at a time. Try to remember as many as you can.</p><p>After the list, you’ll be asked to complete a recognition test.</p><p>Press any key to begin.</p>"," ","","",""
"","2766","survey-text","2","2.0.0","65341","pc76budfn8f","pelican","","{""participant_id"":""pelican""}","","",""
"","null","html-keyboard-response","3","2.0.0","67343","pc76budfn8f","pelican","<h3>List 1 </h3>","null","","",""
"","null","html-keyboard-response","4","2.0.0","68344","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","5","2.0.0","69845","pc76budfn8f","pelican","<p>fight</p>","null","","",""
"","null","html-keyboard-response","6","2.0.0","70846","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","7","2.0.0","72348","pc76budfn8f","pelican","<p>happy</p>","null","","",""
"","null","html-keyboard-response","8","2.0.0","73350","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","9","2.0.0","74851","pc76budfn8f","pelican","<p>rage</p>","null","","",""
"","null","html-keyboard-response","10","2.0.0","75852","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","11","2.0.0","77353","pc76budfn8f","pelican","<p>mean</p>","null","","",""
"","null","html-keyboard-response","12","2.0.0","78355","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","13","2.0.0","79856","pc76budfn8f","pelican","<p>hate</p>","null","","",""
"","null","html-keyboard-response","14","2.0.0","80858","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","15","2.0.0","82360","pc76budfn8f","pelican","<p>fear</p>","null","","",""
"","null","html-keyboard-response","16","2.0.0","83361","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","17","2.0.0","84863","pc76budfn8f","pelican","<p>fury</p>","null","","",""
"","null","html-keyboard-response","18","2.0.0","85865","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","19","2.0.0","87367","pc76budfn8f","pelican","<p>wrath</p>","null","","",""
"","null","html-keyboard-response","20","2.0.0","88370","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
"","null","html-keyboard-response","21","2.0.0","89872","pc76budfn8f","pelican","<p>hatred</p>","null","","",""
"","null","html-keyboard-response","22","2.0.0","90875","pc76budfn8f","pelican","<div style=""font-size:60px;"">+</div>","null","","",""
